index,date,mean_rainfall
936,24/07/2022,6.589235349
937,25/07/2022,6.884246913
938,26/07/2022,0.128102421
939,27/07/2022,2.091345814
940,28/07/2022,10.3888017
941,29/07/2022,0.434869163
942,30/07/2022,8.402926597
943,31/07/2022,0.005241579
944,01/08/2022,12.10989354
945,02/08/2022,1.658953103
946,03/08/2022,4.467919946
947,04/08/2022,0.002944479
948,05/08/2022,0.262340173
949,06/08/2022,7.07155929417654e-05
950,07/08/2022,0.002320274
951,08/08/2022,0.000141431
952,09/08/2022,3.21193219111716e-05
953,10/08/2022,0
954,11/08/2022,0
955,12/08/2022,0
956,13/08/2022,0
957,14/08/2022,0.018163531
958,15/08/2022,1.252928319
959,16/08/2022,1.037395458
960,17/08/2022,0.000716086
961,18/08/2022,0.121144013
962,19/08/2022,0.289943089
963,20/08/2022,19.05112414
964,21/08/2022,0.063664248
965,22/08/2022,0.149057549
966,23/08/2022,8.529304895
967,24/08/2022,0.016582377
968,25/08/2022,0.000813498
969,26/08/2022,3.84677701597205e-05
970,27/08/2022,0.0003293
971,28/08/2022,0.091144011
972,29/08/2022,0.120004202
973,30/08/2022,0.0014916
974,31/08/2022,0.086629485
975,01/09/2022,0.002451547
976,02/09/2022,0.053222076
977,03/09/2022,9.298205657
978,04/09/2022,4.586958603
979,05/09/2022,4.585300879
980,06/09/2022,13.07199313
981,07/09/2022,6.964610815
982,08/09/2022,18.2272299
983,09/09/2022,11.28974329
984,10/09/2022,0.302461672
985,11/09/2022,3.845988881
986,12/09/2022,1.15357493
987,13/09/2022,0.00942346
988,14/09/2022,0.000305474
989,15/09/2022,0.535083773
990,16/09/2022,0.007130984
991,17/09/2022,0.001858179
992,18/09/2022,1.82795388
993,19/09/2022,0.149222462
994,20/09/2022,0.02548057
995,21/09/2022,0.056780505
996,22/09/2022,7.217686978
997,23/09/2022,0.275176987
998,24/09/2022,0.027860737
999,25/09/2022,9.680433924
1000,26/09/2022,3.265968973
1001,27/09/2022,1.244902383
1002,28/09/2022,20.46199053
1003,29/09/2022,0.667419318
1004,30/09/2022,30.41877218
1005,01/10/2022,2.991649346
1006,02/10/2022,0.007756868
1007,03/10/2022,0.292980956
1008,04/10/2022,21.96813167
1009,05/10/2022,8.297776591
1010,06/10/2022,22.4300166
1011,07/10/2022,8.359079448
1012,08/10/2022,0.113994015
1013,09/10/2022,9.624673237
1014,10/10/2022,0.219217567
1015,11/10/2022,0.01703134
1016,12/10/2022,3.530199105
1017,13/10/2022,3.291061293
1018,14/10/2022,5.970666257
1019,15/10/2022,12.23790264
1020,16/10/2022,12.13152686
1021,17/10/2022,1.176269938
1022,18/10/2022,0.80086995
1023,19/10/2022,11.52251356
1024,20/10/2022,28.65930904
1025,21/10/2022,4.802319982
1026,22/10/2022,0.11494452
1027,23/10/2022,15.99557387
1028,24/10/2022,1.461756969
1029,25/10/2022,14.09928014
1030,26/10/2022,1.536064408
1031,27/10/2022,9.325927496
1032,28/10/2022,1.79597063
1033,29/10/2022,6.710287268
1034,30/10/2022,5.088824901
1035,31/10/2022,13.84759079
1036,01/11/2022,7.379677534
1037,02/11/2022,27.25554093
1038,03/11/2022,1.256792346
1039,04/11/2022,2.191741244
1040,05/11/2022,2.986280365
1041,06/11/2022,5.975771427
1042,07/11/2022,2.552991672
1043,08/11/2022,7.072441296
1044,09/11/2022,2.925260002
1045,10/11/2022,7.317038948
1046,11/11/2022,0.706575503
1047,12/11/2022,0.109037998
1048,13/11/2022,0.123749585
1049,14/11/2022,1.52827284
1050,15/11/2022,17.64356253
1051,16/11/2022,13.06494869
1052,17/11/2022,30.17655347
1053,18/11/2022,0.424861165
1054,19/11/2022,7.888495163
1055,20/11/2022,1.412961232
1056,21/11/2022,5.241397316
1057,22/11/2022,4.44965109
1058,23/11/2022,13.60071278
1059,24/11/2022,9.185039173
1060,25/11/2022,0.255263077
1061,26/11/2022,8.403721788
1062,27/11/2022,0.160903403
1063,28/11/2022,0.004558236
1064,29/11/2022,0.123484899
1065,30/11/2022,0.266006146
1066,01/12/2022,1.163325765
1067,02/12/2022,0.646453673
1068,03/12/2022,4.107245846
1069,04/12/2022,11.12054352
1070,05/12/2022,3.098054843
1071,06/12/2022,1.155356594
1072,07/12/2022,0.017596764
1073,08/12/2022,0.325992324
1074,09/12/2022,0.01263481
1075,10/12/2022,0.003570294
1076,11/12/2022,0.025410859
1077,12/12/2022,0.001898898
1078,13/12/2022,0.002539727
1079,14/12/2022,0.000461999
1080,15/12/2022,0.001054122
1081,16/12/2022,1.804497795
1082,17/12/2022,2.630020494
1083,18/12/2022,9.846902284
1084,19/12/2022,3.91064115
1085,20/12/2022,6.039862958
1086,21/12/2022,4.918317947
1087,22/12/2022,0.184369973
1088,23/12/2022,13.56378564
1089,24/12/2022,14.49785935
1090,25/12/2022,12.89982002
1091,26/12/2022,3.297999068
1092,27/12/2022,6.792634704
1093,28/12/2022,15.80591609
1094,29/12/2022,13.27412623
1095,30/12/2022,10.27229391
1096,31/12/2022,27.23525385
1097,01/01/2023,2.895753839
1098,02/01/2023,3.184449857
1099,03/01/2023,15.98459825
1100,04/01/2023,6.532720392
1101,05/01/2023,11.02966677
1102,06/01/2023,17.12243748
1103,07/01/2023,9.32257752
1104,08/01/2023,13.46019702
1105,09/01/2023,4.151401357
1106,10/01/2023,28.72987123
1107,11/01/2023,22.76869748
1108,12/01/2023,20.61861949
1109,13/01/2023,8.896850066
1110,14/01/2023,12.88423252
1111,15/01/2023,1.35536675
1112,16/01/2023,0.130117457
1113,17/01/2023,0.002568262
1114,18/01/2023,0.006357638
1115,19/01/2023,0.006236542
1116,20/01/2023,0.004653835
1117,21/01/2023,0.011834618
1118,22/01/2023,0.00455111
1119,23/01/2023,0.012990653
1120,24/01/2023,0.021760019
1121,25/01/2023,1.225260605
1122,26/01/2023,1.984322548
1123,27/01/2023,0.018599223
1124,28/01/2023,0.063238986
1125,29/01/2023,0.613709848
1126,30/01/2023,4.838355433
1127,31/01/2023,8.909807725
1128,01/02/2023,3.721297622
1129,02/02/2023,0.58172363
1130,03/02/2023,1.071364435
1131,04/02/2023,1.557296986
1132,05/02/2023,0.017283521
1133,06/02/2023,0.008795712
1134,07/02/2023,0.168020621
1135,08/02/2023,0.751562972
1136,09/02/2023,0.002494936
1137,10/02/2023,0.180434849
1138,11/02/2023,0.005166883
1139,12/02/2023,0.000242051
1140,13/02/2023,0.172138491
1141,14/02/2023,0.024645242
1142,15/02/2023,1.089830786
1143,16/02/2023,9.45347036
1144,17/02/2023,13.14446917
1145,18/02/2023,3.10579262
1146,19/02/2023,3.85928064
1147,20/02/2023,0.726785986
1148,21/02/2023,0.040998127
1149,22/02/2023,4.350595572
1150,23/02/2023,0.04644101
1151,24/02/2023,0.09040323
1152,25/02/2023,0.848119324
1153,26/02/2023,1.111435942
1154,27/02/2023,1.996260253
1155,28/02/2023,3.952626965
1156,01/03/2023,5.295928933
1157,02/03/2023,1.038553474
1158,03/03/2023,0.001030486
1159,04/03/2023,0.006433903
1160,05/03/2023,1.065636591
1161,06/03/2023,1.828805902
1162,07/03/2023,0.024717053
1163,08/03/2023,0.025043555
1164,09/03/2023,7.670476046
1165,10/03/2023,0.014280121
1166,11/03/2023,4.881922072
1167,12/03/2023,16.77611243
1168,13/03/2023,9.651124586
1169,14/03/2023,3.175838947
1170,15/03/2023,7.244248629
1171,16/03/2023,4.628412268
1172,17/03/2023,1.667155439
1173,18/03/2023,0.512706509
1174,19/03/2023,0.352169544
1175,20/03/2023,3.765867829
1176,21/03/2023,6.751848546
1177,22/03/2023,27.15301704
1178,23/03/2023,11.5633776
1179,24/03/2023,14.18181337
1180,25/03/2023,10.56460766
1181,26/03/2023,0.692780641
1182,27/03/2023,1.690359208
1183,28/03/2023,4.52838228
1184,29/03/2023,4.0079712
1185,30/03/2023,2.269777049
1186,31/03/2023,2.46113956
1187,01/04/2023,0.827425407
1188,02/04/2023,0.001347359
1189,03/04/2023,0.001078684
1190,04/04/2023,2.734285712
1191,05/04/2023,10.42512833
1192,06/04/2023,0.225447211
1193,07/04/2023,0.002023083
1194,08/04/2023,0.000115917
1195,09/04/2023,2.590040575
1196,10/04/2023,6.774970792
1197,11/04/2023,18.90856231
1198,12/04/2023,6.598894748
1199,13/04/2023,2.035736398
1200,14/04/2023,2.022328057
1201,15/04/2023,0.000753835
1202,16/04/2023,0.021458722
1203,17/04/2023,0.065061818
1204,18/04/2023,0.001726579
1205,19/04/2023,0.000505473
1206,20/04/2023,0
1207,21/04/2023,19.04439532
1208,22/04/2023,3.150914669
1209,23/04/2023,0.763592033
1210,24/04/2023,0.647970023
1211,25/04/2023,0.000525994
1212,26/04/2023,0.000278913
1213,27/04/2023,1.406969683
1214,28/04/2023,0.07117265
1215,29/04/2023,5.415764635
1216,30/04/2023,0.846668211
1217,01/05/2023,0.249523896
1218,02/05/2023,0.000693055
1219,03/05/2023,8.21797611003851e-05
1220,04/05/2023,1.032452716
1221,05/05/2023,0.635981174
1222,06/05/2023,5.042709567
1223,07/05/2023,1.612758872
1224,08/05/2023,3.748155605
1225,09/05/2023,2.547482686
1226,10/05/2023,0.455782852
1227,11/05/2023,9.89006632
1228,12/05/2023,0.159450108
1229,13/05/2023,3.99687219628091e-06
1230,14/05/2023,0.10482024
1231,15/05/2023,0.061861943
1232,16/05/2023,0.018270885
1233,17/05/2023,0.016479288
1234,18/05/2023,2.324737679
1235,19/05/2023,0.14671403
1236,20/05/2023,0.000108191
1237,21/05/2023,7.87669906788903e-05
1238,22/05/2023,0.011030741
1239,23/05/2023,0
1240,24/05/2023,0
1241,25/05/2023,5.5935109212545e-05
1242,26/05/2023,5.5935109212545e-05
1243,27/05/2023,0
1244,28/05/2023,0
1245,29/05/2023,5.5935109212545e-05
1246,30/05/2023,0
1247,31/05/2023,0
1248,01/06/2023,0.000102443
1249,02/06/2023,0
1250,03/06/2023,0
1251,04/06/2023,4.65385425059139e-05
1252,05/06/2023,0.016777465
1253,06/06/2023,7.30394901299033e-05
1254,07/06/2023,0
1255,08/06/2023,0
1256,09/06/2023,0
1257,10/06/2023,0.039271577
1258,11/06/2023,2.911694689
1259,12/06/2023,4.23736269061175e-05
1260,13/06/2023,0
1261,14/06/2023,0
1262,15/06/2023,0
1263,16/06/2023,0
1264,17/06/2023,0.008698091
1265,18/06/2023,12.66476146
1266,19/06/2023,0.018524038
1267,20/06/2023,6.696316264
1268,21/06/2023,0.003344335
1269,22/06/2023,0
1270,23/06/2023,8.331967527
1271,24/06/2023,0.057274734
1272,25/06/2023,7.014281316
1273,26/06/2023,0.455206596
1274,27/06/2023,2.800263058
1275,28/06/2023,0.80658309
1276,29/06/2023,0.706579314
1277,30/06/2023,4.650598374
1278,01/07/2023,0.865523793
1279,02/07/2023,6.965549404
1280,03/07/2023,0.767558252
1281,04/07/2023,2.673550606
1282,05/07/2023,0.342197707
1283,06/07/2023,0.293276097
1284,07/07/2023,0.002495126
1285,08/07/2023,5.786894842
1286,09/07/2023,0.836314318
1287,10/07/2023,2.698086684
1288,11/07/2023,2.241816905
1289,12/07/2023,0.844533765
1290,13/07/2023,0.702644833
1291,14/07/2023,23.72397683
1292,15/07/2023,23.51642349
1293,16/07/2023,4.495879986
1294,17/07/2023,2.390807585
1295,18/07/2023,7.113387606
1296,19/07/2023,0.781889024
1297,20/07/2023,0.872909736
1298,21/07/2023,6.654132214
1299,22/07/2023,16.55828038
1300,23/07/2023,18.59643243
1301,24/07/2023,0.000688213
1302,25/07/2023,0.67168133
1303,26/07/2023,8.671135144
1304,27/07/2023,1.39954561
1305,28/07/2023,1.931636095
1306,29/07/2023,6.579125751
1307,30/07/2023,7.208175529
1308,31/07/2023,7.472633253
1309,01/08/2023,6.8841784
1310,02/08/2023,14.66980553
1311,03/08/2023,5.855825056
1312,04/08/2023,6.377342051
1313,05/08/2023,3.818405682
1314,06/08/2023,3.40570957
1315,07/08/2023,0.387810179
1316,08/08/2023,0
1317,09/08/2023,2.36782457418175e-05
1318,10/08/2023,0.187150751
1319,11/08/2023,0.502791651
1320,12/08/2023,4.09378158
1321,13/08/2023,3.453575188
1322,14/08/2023,28.77594211
1323,15/08/2023,0.260053644
1324,16/08/2023,0.246895092
1325,17/08/2023,0.000152238
1326,18/08/2023,17.35789719
1327,19/08/2023,1.076550373
1328,20/08/2023,0.776836048
1329,21/08/2023,4.102825598
1330,22/08/2023,0.416336723
1331,23/08/2023,1.470318588
1332,24/08/2023,0.110186301
1333,25/08/2023,0.384612883
1334,26/08/2023,2.925518144
1335,27/08/2023,1.410831427
1336,28/08/2023,0.239255521
1337,29/08/2023,0.331438449
1338,30/08/2023,0.010463238
1339,31/08/2023,1.897073529
1340,01/09/2023,0.473677647
1341,02/09/2023,0.010852088
1342,03/09/2023,0.000951813
1343,04/09/2023,0.000203294
1344,05/09/2023,0.010046023
1345,06/09/2023,0.00474314
1346,07/09/2023,0.530894389
1347,08/09/2023,0.000663476
1348,09/09/2023,0.004616964
1349,10/09/2023,44.70855106
1350,11/09/2023,1.591551916
1351,12/09/2023,0.178407697
1352,13/09/2023,3.688951677
1353,14/09/2023,17.66724131
1354,15/09/2023,6.008524006
1355,16/09/2023,0.384293129
1356,17/09/2023,6.38732338
1357,18/09/2023,13.43649934
1358,19/09/2023,22.58084696
1359,20/09/2023,7.757838401
1360,21/09/2023,0.882788452
1361,22/09/2023,4.07534324
1362,23/09/2023,2.653588945
1363,24/09/2023,9.077980648
1364,25/09/2023,0.114900286
1365,26/09/2023,5.88690088
1366,27/09/2023,13.34610887
1367,28/09/2023,1.813958807
1368,29/09/2023,0.023193798
1369,30/09/2023,5.691363421
1370,01/10/2023,0.837453457
1371,02/10/2023,2.965281172
1372,03/10/2023,2.158365808
1373,04/10/2023,7.860221364
1374,05/10/2023,13.1477981
1375,06/10/2023,29.44614801
1376,07/10/2023,0.883763917
1377,08/10/2023,0.269820784
1378,09/10/2023,0.011290596
1379,10/10/2023,4.855813254
1380,11/10/2023,0.017460021
1381,12/10/2023,1.040978946
1382,13/10/2023,0.163010362
1383,14/10/2023,0.762022487
1384,15/10/2023,0.004738844
1385,16/10/2023,0.013256888
1386,17/10/2023,0.000565331
1387,18/10/2023,12.49462223
1388,19/10/2023,15.43378938
1389,20/10/2023,25.27354006
1390,21/10/2023,0.032935861
1391,22/10/2023,0.169256375
1392,23/10/2023,0.628052894
1393,24/10/2023,0.378977907
1394,25/10/2023,2.514585159
1395,26/10/2023,7.253628882
1396,27/10/2023,3.324399406
1397,28/10/2023,10.36519228
1398,29/10/2023,2.800590412
1399,30/10/2023,0.400277517
1400,31/10/2023,18.51476218
1401,01/11/2023,10.29154613
1402,02/11/2023,16.48125471
1403,03/11/2023,0.020615546
1404,04/11/2023,2.154103875
1405,05/11/2023,0.283622499
1406,06/11/2023,4.228826209
1407,07/11/2023,3.306698344
1408,08/11/2023,14.59855335
1409,09/11/2023,3.263258208
1410,10/11/2023,0.043198388
1411,11/11/2023,0.002348665
1412,12/11/2023,18.32158722
1413,13/11/2023,34.7594223
1414,14/11/2023,19.29760959
1415,15/11/2023,4.758733944
1416,16/11/2023,0.475579008
1417,17/11/2023,7.640009967
1418,18/11/2023,23.79263332
1419,19/11/2023,3.25296778
1420,20/11/2023,2.175259509
1421,21/11/2023,0.943504843
1422,22/11/2023,3.414589546
1423,23/11/2023,1.97327609
1424,24/11/2023,0.013179567
1425,25/11/2023,0.03316448
1426,26/11/2023,4.408388799
1427,27/11/2023,10.897572
1428,28/11/2023,0.169680477
1429,29/11/2023,3.034587643
1430,30/11/2023,0.045744849
1431,01/12/2023,0.168783018
1432,02/12/2023,2.550499569
1433,03/12/2023,3.627037027
1434,04/12/2023,32.05679469
1435,05/12/2023,0.036569298
1436,06/12/2023,0.705271534
1437,07/12/2023,40.67191159
1438,08/12/2023,8.16249026
1439,09/12/2023,15.11510871
1440,10/12/2023,6.335582711
1441,11/12/2023,5.620111834
1442,12/12/2023,11.75519609
1443,13/12/2023,1.759250912
1444,14/12/2023,0.266836613
1445,15/12/2023,0.013944182
1446,16/12/2023,1.475591435
1447,17/12/2023,3.891562288
1448,18/12/2023,1.884044501
1449,19/12/2023,1.47101088
1450,20/12/2023,9.881613775
1451,21/12/2023,4.259744688
1452,22/12/2023,9.315930887
1453,23/12/2023,6.747718746
1454,24/12/2023,5.226301692
1455,25/12/2023,11.95079257
1456,26/12/2023,9.934413802
1457,27/12/2023,64.32741928
1458,28/12/2023,19.30028152
1459,29/12/2023,7.406481786
1460,30/12/2023,18.39267202
1461,31/12/2023,8.415143512
1462,01/01/2024,15.4221706
1463,02/01/2024,13.83510741
1464,03/01/2024,0.969639808
1465,04/01/2024,0.345393689
1466,05/01/2024,1.49240885
1467,06/01/2024,0.050101403
1468,07/01/2024,1.83118585
1469,08/01/2024,0.272938912
1470,09/01/2024,1.250579894
1471,10/01/2024,3.56608691
1472,11/01/2024,0.532362063
1473,12/01/2024,0.215840186
1474,13/01/2024,0.059300277
1475,14/01/2024,0.224708859
1476,15/01/2024,0.012576682
1477,16/01/2024,5.374096025
1478,17/01/2024,0.001840813
1479,18/01/2024,0.000591025
1480,19/01/2024,1.76323487
1481,20/01/2024,11.46302891
1482,21/01/2024,27.19496241
1483,22/01/2024,2.332770261
1484,23/01/2024,27.07606758
1485,24/01/2024,0.25597436
1486,25/01/2024,13.56436131
1487,26/01/2024,4.966508865
1488,27/01/2024,0.162327013
1489,28/01/2024,6.361385432
1490,29/01/2024,22.11057316
1491,30/01/2024,0.00388853
1492,31/01/2024,15.70508567
1493,01/02/2024,0.017990895
1494,02/02/2024,1.008524721
1495,03/02/2024,0.004738057
1496,04/02/2024,0.517841053
1497,05/02/2024,6.747320219
1498,06/02/2024,0.244662508
1499,07/02/2024,0.245334877
1500,08/02/2024,11.7521537
1501,09/02/2024,7.953869668
1502,10/02/2024,1.863414288
1503,11/02/2024,0.777366928
1504,12/02/2024,8.305789124
1505,13/02/2024,3.235429319
1506,14/02/2024,8.385219747
1507,15/02/2024,2.24629795
1508,16/02/2024,0.268603335
1509,17/02/2024,4.619756135
1510,18/02/2024,1.788301668
1511,19/02/2024,0.013334105
1512,20/02/2024,13.3196702
1513,21/02/2024,10.75112217
1514,22/02/2024,1.035802898
1515,23/02/2024,1.17016005
1516,24/02/2024,0.198827198
1517,25/02/2024,0.674886116
1518,26/02/2024,1.700709636
1519,27/02/2024,3.140611887
1520,28/02/2024,9.565622373
1521,29/02/2024,0.54087523
1522,01/03/2024,10.118477
1523,02/03/2024,17.73023605
1524,03/03/2024,0.170316726
1525,04/03/2024,3.062513406
1526,05/03/2024,0.022951344
1527,06/03/2024,0.586828546
1528,07/03/2024,0.560870395
1529,08/03/2024,0.001761038
1530,09/03/2024,7.829272162
1531,10/03/2024,3.621384664
1532,11/03/2024,0.392919717
1533,12/03/2024,7.643533923
1534,13/03/2024,11.79091185
1535,14/03/2024,7.708875114
1536,15/03/2024,1.18163862
1537,16/03/2024,5.082870527
1538,17/03/2024,0.777007387
1539,18/03/2024,1.202995178
1540,19/03/2024,3.174724297
1541,20/03/2024,0.917859302
1542,21/03/2024,4.664094773
1543,22/03/2024,2.838245175
1544,23/03/2024,1.387105319
1545,24/03/2024,1.489417878
1546,25/03/2024,6.445146214
1547,26/03/2024,7.220594666
1548,27/03/2024,3.283581344
1549,28/03/2024,5.094320882
1550,29/03/2024,7.574425372
1551,30/03/2024,0.046491825
1552,31/03/2024,2.227062339
1553,01/04/2024,6.274126356
1554,02/04/2024,9.010358507
1555,03/04/2024,2.86099273
1556,04/04/2024,17.9169152
1557,05/04/2024,10.6868782
1558,06/04/2024,13.46361477
1559,07/04/2024,1.8188536
1560,08/04/2024,14.97267571
1561,09/04/2024,11.13682084
1562,10/04/2024,5.06192772
1563,11/04/2024,3.759462064
1564,12/04/2024,0.743224894
1565,13/04/2024,4.883414615
1566,14/04/2024,15.58179981
1567,15/04/2024,3.149357481
1568,16/04/2024,0.76980645
1569,17/04/2024,0.036910652
1570,18/04/2024,4.659494855
1571,19/04/2024,0.060722648
1572,20/04/2024,0.001751627
1573,21/04/2024,0.511163625
1574,22/04/2024,3.392608448
1575,23/04/2024,0.002222469
1576,24/04/2024,0.562888984
1577,25/04/2024,0.298557604
1578,26/04/2024,0.221343618
1579,27/04/2024,0.413904594
1580,28/04/2024,8.889779828
1581,29/04/2024,3.033952388
1582,30/04/2024,0.001002633
1583,01/05/2024,0.008092558
1584,02/05/2024,0.019335909
1585,03/05/2024,4.157109239
1586,04/05/2024,0.11699687
1587,05/05/2024,0.292071805
1588,06/05/2024,11.27900492
1589,07/05/2024,0.063414436
1590,08/05/2024,0.000113652
1591,09/05/2024,0
1592,10/05/2024,4.14718625424112e-05
1593,11/05/2024,0
1594,12/05/2024,24.572067
1595,13/05/2024,1.380636077
1596,14/05/2024,6.41408671
1597,15/05/2024,0.219198563
1598,16/05/2024,0.077086138
1599,17/05/2024,0.0087994
1600,18/05/2024,0.002240592
1601,19/05/2024,0.106985436
1602,20/05/2024,0.00320326
1603,21/05/2024,1.702821916
1604,22/05/2024,59.74110257
1605,23/05/2024,5.913055247
1606,24/05/2024,0.221020273
1607,25/05/2024,8.421774322
1608,26/05/2024,10.60526011
1609,27/05/2024,1.555855523
1610,28/05/2024,6.143386928
1611,29/05/2024,5.428404635
1612,30/05/2024,0.007985223
1613,31/05/2024,0
1614,01/06/2024,0
1615,02/06/2024,0.00017113
1616,03/06/2024,0.022840792
1617,04/06/2024,3.177001639
1618,05/06/2024,5.024702159
1619,06/06/2024,0.584066002
1620,07/06/2024,2.933240587
1621,08/06/2024,0.698807588
1622,09/06/2024,4.199862188
1623,10/06/2024,2.55859828
1624,11/06/2024,1.040209678
1625,12/06/2024,0.150101984
1626,13/06/2024,9.902195909
1627,14/06/2024,0.770114145
1628,15/06/2024,18.07539389
1629,16/06/2024,5.940927549
1630,17/06/2024,0.077665059
1631,18/06/2024,0.088902008
1632,19/06/2024,0.000210165
1633,20/06/2024,0.000332924
1634,21/06/2024,0.344276114
1635,22/06/2024,0.020937767
1636,23/06/2024,0.000177712
1637,24/06/2024,0
1638,25/06/2024,0.782669951
1639,26/06/2024,0.257567765
1640,27/06/2024,17.67206708
1641,28/06/2024,1.129607393
1642,29/06/2024,0.024286412
1643,30/06/2024,0.110358774
1644,01/07/2024,1.508557005
1645,02/07/2024,7.958771857
1646,03/07/2024,2.077547772
1647,04/07/2024,1.407220104
1648,05/07/2024,0.007374612
1649,06/07/2024,1.12140193
1650,07/07/2024,1.239658234
1651,08/07/2024,4.981421709
1652,09/07/2024,26.11684773
1653,10/07/2024,16.31627772
1654,11/07/2024,0.987388689
1655,12/07/2024,0.134912841
1656,13/07/2024,8.585132946
1657,14/07/2024,1.777793781
1658,15/07/2024,1.787750027
1659,16/07/2024,3.12046775
1660,17/07/2024,0.01868975
1661,18/07/2024,0.024774129
1662,19/07/2024,0
1663,20/07/2024,7.696620009
1664,21/07/2024,1.516317576
1665,22/07/2024,2.231576968
1666,23/07/2024,0.009709746
1667,24/07/2024,0.113964729
1668,25/07/2024,2.280157246
1669,26/07/2024,1.519999363
1670,27/07/2024,0.63233854
1671,28/07/2024,0.000326989
1672,29/07/2024,0.000179856
1673,30/07/2024,0
1674,31/07/2024,0.971740769
1675,01/08/2024,0.388072974
1676,02/08/2024,0.612215646
1677,03/08/2024,0.009041544
1678,04/08/2024,0.888011919
1679,05/08/2024,5.045816064
1680,06/08/2024,0.199326329
1681,07/08/2024,1.664078474
1682,08/08/2024,5.090188612
1683,09/08/2024,0.330525419
1684,10/08/2024,4.36127015978565e-05
1685,11/08/2024,0.467955545
1686,12/08/2024,0.080783875
1687,13/08/2024,0.339845717
1688,14/08/2024,2.728157509
1689,15/08/2024,1.883680121
1690,16/08/2024,0.001362348
1691,17/08/2024,0.00106116
1692,18/08/2024,0.000319512
1693,19/08/2024,6.373292034
1694,20/08/2024,3.354476094
1695,21/08/2024,7.671119278
1696,22/08/2024,18.44078966
1697,23/08/2024,2.533135972
1698,24/08/2024,0.496429695
1699,25/08/2024,20.49614594
1700,26/08/2024,0.626144641
1701,27/08/2024,4.831882065
1702,28/08/2024,1.156906263
1703,29/08/2024,0.071128893
1704,30/08/2024,0.010676306
1705,31/08/2024,0.150687653
1706,01/09/2024,10.4059365
1707,02/09/2024,0.205590052
1708,03/09/2024,1.057045251
1709,04/09/2024,1.894939276
1710,05/09/2024,1.716819173
1711,06/09/2024,0.037387205
1712,07/09/2024,0.232625438
1713,08/09/2024,13.59855106
1714,09/09/2024,12.83220573
1715,10/09/2024,1.899838984
1716,11/09/2024,0.776680898
1717,12/09/2024,0.570451585
1718,13/09/2024,0.032502907
1719,14/09/2024,1.817290545
1720,15/09/2024,3.988403927
1721,16/09/2024,0.002722251
1722,17/09/2024,0.00026834
1723,18/09/2024,0.012656331
1724,19/09/2024,0.192851321
1725,20/09/2024,0.238209561
1726,21/09/2024,0.017679515
1727,22/09/2024,1.198116262
1728,23/09/2024,7.147602732
1729,24/09/2024,1.411994425
1730,25/09/2024,44.15037259
1731,26/09/2024,18.54113752
1732,27/09/2024,0.013567487
1733,28/09/2024,0.163041291
1734,29/09/2024,0.179500026
1735,30/09/2024,4.814482711
1736,01/10/2024,7.843195894
1737,02/10/2024,0.015021401
1738,03/10/2024,0.013475874
1739,04/10/2024,0.002980017
1740,05/10/2024,0.515566997
1741,06/10/2024,13.40032664
1742,07/10/2024,1.546671689
1743,08/10/2024,35.89313854
1744,09/10/2024,12.28559017
1745,10/10/2024,0.002291934
1746,11/10/2024,0.153317578
1747,12/10/2024,7.227639935
1748,13/10/2024,0.044400592
1749,14/10/2024,0.001158491
1750,15/10/2024,22.907341
1751,16/10/2024,50.09658484
1752,17/10/2024,0.614132291
1753,18/10/2024,6.667627291
1754,19/10/2024,7.759425705
1755,20/10/2024,21.33757539
1756,21/10/2024,6.473962415
1757,22/10/2024,0.232676304
1758,23/10/2024,0.012900263
1759,24/10/2024,0.013198676
1760,25/10/2024,0.06225354
1761,26/10/2024,4.614382169
1762,27/10/2024,5.097910101
1763,28/10/2024,1.484790054
1764,29/10/2024,0.033900343
1765,30/10/2024,0.043199823
1766,31/10/2024,0.027836011
1767,01/11/2024,0.786987367
1768,02/11/2024,0.117817748
1769,03/11/2024,0.07123251
1770,04/11/2024,0.014511691
1771,05/11/2024,0.078557222
1772,06/11/2024,0.076277387
1773,07/11/2024,0.112793972
1774,08/11/2024,0.027940687
1775,09/11/2024,0.155539957
1776,10/11/2024,0.314241734
1777,11/11/2024,0.017175668
1778,12/11/2024,0.0828803
1779,13/11/2024,0.183146647
1780,14/11/2024,0.18438423
1781,15/11/2024,1.263167032
1782,16/11/2024,0.011591394
1783,17/11/2024,0.12126416
1784,18/11/2024,0.018994991
1785,19/11/2024,0.005754722
1786,20/11/2024,0.014836431
1787,21/11/2024,0.002251442
1788,22/11/2024,1.941332969
1789,23/11/2024,39.5893364
1790,24/11/2024,8.484587756
1791,25/11/2024,0.117507242
1792,26/11/2024,0.111114008
1793,27/11/2024,0.210606439
1794,28/11/2024,0.219980103
1795,29/11/2024,1.587758324
1796,30/11/2024,4.425391436
1797,01/12/2024,4.985913678
1798,02/12/2024,2.525450333
1799,03/12/2024,1.273991701
1800,04/12/2024,4.963506915
1801,05/12/2024,7.754696998
1802,06/12/2024,17.29958118
1803,07/12/2024,19.56362278
1804,08/12/2024,7.15581985
1805,09/12/2024,0.824958958
1806,10/12/2024,0.001062106
1807,11/12/2024,0.004989086
1808,12/12/2024,0.275154114
1809,13/12/2024,0.495730447
1810,14/12/2024,1.630437802
1811,15/12/2024,0.972723915
1812,16/12/2024,0.321294711
1813,17/12/2024,6.136580359
1814,18/12/2024,0.354504707
1815,19/12/2024,1.163755281
1816,20/12/2024,4.631124496
